target,checkpoint,unit_count,pool_size,episodes,success_count,success_rate_percent,episode_return_mean,episode_return_std,progress_reward_mean,progress_reward_std,guidance_reward_mean,guidance_reward_std,episode_length_mean,episode_length_std
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-28_20-11-25/models/model_100000768_steps_final.pt,3,50,512,494,96.484375,15.872037379580627,2.399235850364455,15.874845451122383,2.398978229719049,-0.002808606700019922,0.0008549433569150482,284.103515625,85.62905457635499
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-28_20-14-08/models/model_100000768_steps_final.pt,3,50,512,495,96.6796875,15.903460919585845,2.172445705810081,15.90605077764485,2.172203010988105,-0.0025903970702461088,0.00086841402850074,263.484375,87.24536470271286
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-29_09-30-31/models/model_100000768_steps_final.pt,3,50,512,499,97.4609375,16.019910121574355,2.059530111574206,16.022692477010423,2.059399037905664,-0.0027828970654666385,0.0009203160813938794,283.529296875,92.17844829022191
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-22_22-01-13/models/model_100000768_steps_final.pt,4,50,512,489,95.5078125,15.646183929915189,2.3584539037628747,15.649290390196256,2.35820632237876,-0.0031069530465117623,0.000867217048956318,316.966796875,87.15382902189376
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-22_22-20-32/models/model_100000768_steps_final.pt,4,50,512,497,97.0703125,15.94414138114779,2.194902434068535,15.946915715641808,2.1947006599266428,-0.0027748583283386807,0.0008260407625960141,281.8515625,83.01685538978572
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-23_10-57-34/models/model_100000768_steps_final.pt,4,50,512,504,98.4375,16.141347374733783,1.4782972251359239,16.14401508649462,1.4783051002259564,-0.002668227471657403,0.0007892224857971661,273.3359375,79.26488694400626
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-23_11-23-43/models/model_100000768_steps_final.pt,4,50,512,504,98.4375,15.9475537776256,1.5116990379106074,15.950227003108012,1.511670550708364,-0.0026737499324553937,0.0008238177430222246,273.1328125,82.75709194437565
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-24_00-27-58/models/model_100000768_steps_final.pt,4,50,512,498,97.265625,16.066521979035908,1.887819154780905,16.069111515389523,1.8876350755238145,-0.0025900682939443698,0.0008114106496318067,264.482421875,81.665378625275
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-24_00-28-06/models/model_100000768_steps_final.pt,4,50,512,510,99.609375,16.17377827720638,1.0260499937644898,16.176439098402625,1.026213216938883,-0.0026613622374558332,0.000683009706182756,272.75,69.11276451387255
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-28_20-11-25/models/model_100000768_steps_final.pt,4,50,512,501,97.8515625,16.03566648215883,1.7402116107580734,16.038541185640497,1.74011701994585,-0.0028752343023654703,0.0008135214639901823,291.466796875,81.7152477206824
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-28_20-14-08/models/model_100000768_steps_final.pt,4,50,512,512,100.0,16.20971757645326,0.7998676223284804,16.212242104666075,0.8003647397852168,-0.002525068295586408,0.0007418051427892097,258.48828125,74.46383782696738
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-29_09-30-31/models/model_100000768_steps_final.pt,4,50,512,503,98.2421875,15.999758669176092,1.5489169342945288,16.00251106513315,1.5489429817332645,-0.0027529296179551466,0.0008862120635529434,281.5625,88.46549910134459
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-22_22-01-13/models/model_100000768_steps_final.pt,5,50,512,495,96.6796875,15.781170573780939,2.009770958176546,15.784381469653454,2.0096097112146873,-0.0032113866422203152,0.0007945812127859205,328.443359375,80.27745292477583
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-22_22-20-32/models/model_100000768_steps_final.pt,5,50,512,497,97.0703125,15.951699374551199,1.908523180103618,15.954585661704186,1.908356192733424,-0.0028868007107880622,0.0008210635091452508,293.73828125,82.42374470257887
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-23_10-57-34/models/model_100000768_steps_final.pt,5,50,512,504,98.4375,16.09331879111558,1.427323749629911,16.096089191851206,1.4273162410236984,-0.0027709022787894,0.0007816922892399456,285.3125,78.90448636642913
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-23_11-23-43/models/model_100000768_steps_final.pt,5,50,512,498,97.265625,15.77382316861162,1.8732727131250577,15.776564916304778,1.8730993716385629,-0.0027422616541841194,0.000826175923388786,281.7578125,83.88242758596608
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-24_00-27-58/models/model_100000768_steps_final.pt,5,50,512,494,96.484375,15.906075643987723,2.180631915725261,15.908886488556163,2.180387024201636,-0.002811363214127116,0.0008402462564555653,288.220703125,85.20384633780107
