target,checkpoint,unit_count,pool_size,episodes,success_count,success_rate_percent,episode_return_mean,episode_return_std,progress_reward_mean,progress_reward_std,guidance_reward_mean,guidance_reward_std,episode_length_mean,episode_length_std
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-24_00-27-58/models/model_100000768_steps_final.pt,2,50,512,478,93.359375,15.54739510198089,3.3451048826740095,15.550090133154299,3.3446202751787006,-0.002695566338154265,0.0010425238003380932,269.78515625,104.32287589935913
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-24_00-28-06/models/model_100000768_steps_final.pt,2,50,512,472,92.1875,15.31765049884293,3.52186856795943,15.320575225559878,3.521349150283617,-0.0029252538323518706,0.0010188231761878062,292.849609375,101.85181311977176
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-28_20-11-25/models/model_100000768_steps_final.pt,2,50,512,454,88.671875,14.769630766822225,4.5797920500866365,14.77269238376175,4.579171694074705,-0.0030621288288941173,0.0011399088041570984,306.3203125,114.02498928371949
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-28_20-14-08/models/model_100000768_steps_final.pt,2,50,512,476,92.96875,15.439190620777225,3.422848608021227,15.44202871748712,3.4223799893666227,-0.0028386327407901035,0.0010855971251479263,284.0234375,108.6256088046626
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-29_09-30-31/models/model_100000768_steps_final.pt,2,50,512,461,90.0390625,15.04503154536635,4.029953501139858,15.048061707537272,4.0293839470538035,-0.0030306835171884927,0.0011322456146927655,303.27734375,113.21676714027095
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-29_16-58-47/models/best/2026-07-29_16-58-50/model_best.pt,2,50,512,429,83.7890625,14.088124672842419,4.714635222778003,14.091494343607337,4.713980877826601,-0.003370156164862692,0.0011696294753434048,337.755859375,117.26004823033387
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-22_22-01-13/models/model_100000768_steps_final.pt,3,50,512,488,95.3125,15.626669365411276,2.8785085365011924,15.629707918706117,2.878195526491998,-0.0030390689337767007,0.0008900173514066909,305.080078125,89.24133051377538
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-22_22-20-32/models/model_100000768_steps_final.pt,3,50,512,494,96.484375,15.910610530128533,2.4509179232220273,15.913429734820966,2.450672360326114,-0.002819739512184949,0.0008994400866616729,282.71484375,90.25853023212314
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-23_10-57-34/models/model_100000768_steps_final.pt,3,50,512,499,97.4609375,16.101822446925517,1.8402380198168145,16.10447027554619,1.8400767501151194,-0.002648365818623599,0.0008486844685171737,265.806640625,84.74937612028243
find_opening_slstm_tmasac,/home/brn/git/swarm-bots/runs/mjw_find_opening_tmasac/slstm_two_small_actor_state_critic/2026-07-23_11-23-43/models/model_100000768_steps_final.pt,3,50,512,491,95.8984375,15.717313577413899,2.48605820361268,15.720047090318985,2.4857565853534784,-0.0027340428998279265,0.0009161336973811243,274.685546875,92.00165985517422
